COIL3080,PVC SPIRAL SUPPLY,REFLEX BLUE PMS123,20.33,
COIL3080,SOUTHWEST PLASTIC BINDING,,22.26,
COIL3080,Spiral Binding Co,,18.79,P
COIL3085,PVC SPIRAL SUPPLY,REFLEX BLUE PMS123,23.17,
COIL3085,SOUTHWEST PLASTIC BINDING,,23.53,
COIL3085,Spiral Binding Co,,21.77,P
COIL3110,PVC SPIRAL SUPPLY,,0,P
COIL313,PVC SPIRAL SUPPLY,,24.13,P
COIL313,Spiral Binding Co,,0,
COIL3140,PVC SPIRAL SUPPLY,,0,P
COIL3200,PVC SPIRAL SUPPLY,,7.89,P
COIL3200,Spiral Binding Co,344106BLUE,7.8,
COIL3205,PVC SPIRAL SUPPLY,,8.17,P
COIL3205,Spiral Binding Co,344107BLUE,0,
COIL3210,PVC SPIRAL SUPPLY,,9.8,P
COIL3210,Spiral Binding Co,344108BLUE,9.99,
COIL3215,PVC SPIRAL SUPPLY,,11.16,P
COIL3215,Spiral Binding Co,344109BLUE,10.15,
COIL3220,PVC SPIRAL SUPPLY,,13.62,P
COIL3220,Spiral Binding Co,344110BLUE,12.08,
COIL3225,PVC SPIRAL SUPPLY,,15.25,P
COIL3225,Spiral Binding Co,344111BLUE,15.52,
COIL3230,PVC SPIRAL SUPPLY,,16.34,P
COIL3230,Spiral Binding Co,344112BLUE,18.56,
COIL3235,PVC SPIRAL SUPPLY,,17.97,P
COIL3235,Spiral Binding Co,344113BLUE,0,
COIL3240,PVC SPIRAL SUPPLY,,19.6,P
COIL3240,Spiral Binding Co,344114BLUE,21.12,
COIL3245,PVC SPIRAL SUPPLY,,20.91,P
COIL3245,Spiral Binding Co,344115BLUE,24.96,
COIL3250,PVC SPIRAL SUPPLY,,24.51,P
COIL3250,Spiral Binding Co,344116BLUE,27.84,
COIL3255,PVC SPIRAL SUPPLY,,27.23,P
COIL3255,Spiral Binding Co,344118BLUE,31.19,
COIL3260,PVC SPIRAL SUPPLY,,32.67,P
COIL3260,Spiral Binding Co,344120BLUE,33.25,
COIL3265,PVC SPIRAL SUPPLY,,40.29,P
COIL3265,Spiral Binding Co,344122BLUE,0,
COIL3270,PVC SPIRAL SUPPLY,,45.74,P
COIL3270,Spiral Binding Co,344125BLUE,48.56,
COIL3275,PVC SPIRAL SUPPLY,,52.82,P
COIL3280,PVC SPIRAL SUPPLY,,60.26,P
COIL3285,PVC SPIRAL SUPPLY,,63.13,P
COIL3400,PVC SPIRAL SUPPLY,,2.96,P
COIL3405,PVC SPIRAL SUPPLY,,3.31,P
COIL3410,PVC SPIRAL SUPPLY,,3.92,P
COIL3410,Spiral Binding Co,,0,
COIL3415,PVC SPIRAL SUPPLY,,4.18,P
COIL3420,PVC SPIRAL SUPPLY,,5.49,P
COIL3425,PVC SPIRAL SUPPLY,,6.36,P
COIL3430,PVC SPIRAL SUPPLY,,6.97,P
COIL3435,PVC SPIRAL SUPPLY,,7.32,P
COIL3440,PVC SPIRAL SUPPLY,,7.89,P
COIL3445,PVC SPIRAL SUPPLY,,8.66,P
COIL3450,PVC SPIRAL SUPPLY,,10.28,P
COIL3455,PVC SPIRAL SUPPLY,,11.59,P
COIL3460,PVC SPIRAL SUPPLY,,13.94,P
COIL3600,PVC SPIRAL SUPPLY,,8.17,P
COIL3605,PVC SPIRAL SUPPLY,,8.98,P
COIL3610,PVC SPIRAL SUPPLY,,10.61,P
COIL3615,PVC SPIRAL SUPPLY,,11.7,P
COIL3620,PVC SPIRAL SUPPLY,,14.97,P
COIL3625,PVC SPIRAL SUPPLY,,17.42,P
COIL3630,PVC SPIRAL SUPPLY,,19.06,P
COIL3635,PVC SPIRAL SUPPLY,,20.15,P
COIL3640,PVC SPIRAL SUPPLY,,21.5,P
COIL3645,PVC SPIRAL SUPPLY,,23.6,P
COIL3650,PVC SPIRAL SUPPLY,,28.04,P
COIL3655,PVC SPIRAL SUPPLY,,31.58,P
COIL3660,PVC SPIRAL SUPPLY,,38.12,P
COIL4000,PVC SPIRAL SUPPLY,,2.88,
COIL4000,SOUTHWEST PLASTIC BINDING,,3.26,
COIL4000,Spiral Binding Co,,2.75,P
COIL4005,PVC SPIRAL SUPPLY,,2.96,
COIL4005,SOUTHWEST PLASTIC BINDING,,3.54,
COIL4005,Spiral Binding Co,,2.75,P
COIL4010,PVC SPIRAL SUPPLY,,3.57,
COIL4010,SOUTHWEST PLASTIC BINDING,,3.9,
COIL4010,Spiral Binding Co,,3,P
COIL4015,PVC SPIRAL SUPPLY,,4.09,
COIL4015,SOUTHWEST PLASTIC BINDING,,4.44,
COIL4015,Spiral Binding Co,,3.2,P
COIL4020,PVC SPIRAL SUPPLY,,4.96,
COIL4020,SOUTHWEST PLASTIC BINDING,,5.24,
COIL4020,Spiral Binding Co,,3.8,P
COIL4025,PVC SPIRAL SUPPLY,,5.58,
COIL4025,SOUTHWEST PLASTIC BINDING,,5.67,
COIL4025,Spiral Binding Co,,5.17,P
COIL4030,PVC SPIRAL SUPPLY,,5.99,
COIL4030,SOUTHWEST PLASTIC BINDING,,6.6,
COIL4030,Spiral Binding Co,,6.1,P
COIL4035,PVC SPIRAL SUPPLY,,6.53,
COIL4035,SOUTHWEST PLASTIC BINDING,,7.74,
COIL4035,Spiral Binding Co,,6.37,P
COIL4040,PVC SPIRAL SUPPLY,,7.14,
COIL4040,SOUTHWEST PLASTIC BINDING,,8,
COIL4040,Spiral Binding Co,,6.59,P
COIL4045,PVC SPIRAL SUPPLY,,8.98,
COIL4045,SOUTHWEST PLASTIC BINDING,,0,
COIL4045,Spiral Binding Co,,7.97,P
COIL4045,TAMERICA PRODUCTS INC.,,7.67,
COIL4050,PVC SPIRAL SUPPLY,,9.93,
COIL4050,SOUTHWEST PLASTIC BINDING,,10.02,
COIL4050,Spiral Binding Co,,9.04,P
COIL4055,PVC SPIRAL SUPPLY,,9.93,
COIL4055,SOUTHWEST PLASTIC BINDING,,11.77,
COIL4055,Spiral Binding Co,,9.57,P
COIL4060,PVC SPIRAL SUPPLY,,12.03,
COIL4060,SOUTHWEST PLASTIC BINDING,,12.95,
COIL4060,Spiral Binding Co,,10,P
COIL4065,PVC SPIRAL SUPPLY,,14.81,
COIL4065,SOUTHWEST PLASTIC BINDING,,15,
COIL4065,Spiral Binding Co,,12.47,P
COIL4070,PVC SPIRAL SUPPLY,,16.72,
COIL4070,SOUTHWEST PLASTIC BINDING,,18.34,
COIL4070,Spiral Binding Co,,17.3,P
COIL4075,PVC SPIRAL SUPPLY,,19.34,
COIL4075,SOUTHWEST PLASTIC BINDING,,20.47,
COIL4075,Spiral Binding Co,,17.59,P
COIL4080,PVC SPIRAL SUPPLY,,20.33,
COIL4080,SOUTHWEST PLASTIC BINDING,,22.26,
COIL4080,Spiral Binding Co,,18.79,P
COIL4085,PVC SPIRAL SUPPLY,,23.17,
COIL4085,SOUTHWEST PLASTIC BINDING,,23.53,
COIL4085,Spiral Binding Co,,21.77,P
COIL4200,PVC SPIRAL SUPPLY,,7.89,P
COIL4200,Spiral Binding Co,344106REDD,7.8,
COIL4205,PVC SPIRAL SUPPLY,,8.17,P
COIL4205,Spiral Binding Co,344107REDD,0,
COIL4210,PVC SPIRAL SUPPLY,,9.8,P
COIL4210,Spiral Binding Co,344108REDD,9.99,
COIL4215,PVC SPIRAL SUPPLY,,11.16,P
COIL4215,Spiral Binding Co,344109REDD,10.15,
COIL4220,PVC SPIRAL SUPPLY,,13.62,P
COIL4220,Spiral Binding Co,344110REDD,12.08,
COIL4225,PVC SPIRAL SUPPLY,,15.25,P
COIL4225,Spiral Binding Co,344111REDD,15.52,
COIL4230,PVC SPIRAL SUPPLY,,16.34,P
COIL4230,Spiral Binding Co,344112REDD,18.56,
COIL4235,PVC SPIRAL SUPPLY,,17.97,P
COIL4235,Spiral Binding Co,344113REDD,0,
COIL4240,PVC SPIRAL SUPPLY,,19.6,P
COIL4240,Spiral Binding Co,344114REDD,21.12,
COIL4245,PVC SPIRAL SUPPLY,,20.91,P
COIL4245,Spiral Binding Co,344115REDD,24.96,
COIL4250,PVC SPIRAL SUPPLY,,24.51,P
COIL4250,Spiral Binding Co,344116REDD,27.84,
COIL4255,PVC SPIRAL SUPPLY,,27.23,P
COIL4255,Spiral Binding Co,344118REDD,31.19,
COIL4260,PVC SPIRAL SUPPLY,,32.67,P
COIL4260,Spiral Binding Co,344120REDD,33.25,
COIL4265,PVC SPIRAL SUPPLY,,40.29,P
COIL4265,Spiral Binding Co,344122REDD,0,
COIL4270,PVC SPIRAL SUPPLY,,45.74,P
COIL4270,Spiral Binding Co,344125REDD,48.56,
COIL4275,PVC SPIRAL SUPPLY,,52.82,P
COIL4275,Spiral Binding Co,344128REDD,51.11,
COIL4280,PVC SPIRAL SUPPLY,,60.26,P
COIL4285,PVC SPIRAL SUPPLY,,63.16,P
COIL4400,PVC SPIRAL SUPPLY,,2.96,P
COIL4405,PVC SPIRAL SUPPLY,,3.31,P
COIL4410,PVC SPIRAL SUPPLY,,3.92,P
COIL4415,PVC SPIRAL SUPPLY,,4.18,P
COIL4420,PVC SPIRAL SUPPLY,,5.49,P
COIL4425,PVC SPIRAL SUPPLY,,6.36,P
COIL4430,PVC SPIRAL SUPPLY,,6.97,P
COIL4435,PVC SPIRAL SUPPLY,,7.32,P
COIL4440,PVC SPIRAL SUPPLY,,7.84,P
COIL4445,PVC SPIRAL SUPPLY,,8.66,P
COIL4450,PVC SPIRAL SUPPLY,,10.28,P
COIL4455,PVC SPIRAL SUPPLY,,11.59,P
COIL4460,PVC SPIRAL SUPPLY,,13.94,P
COIL4600,PVC SPIRAL SUPPLY,,8.17,P
COIL4605,PVC SPIRAL SUPPLY,,8.98,P
COIL4610,PVC SPIRAL SUPPLY,,10.61,P
COIL4615,PVC SPIRAL SUPPLY,,11.7,P
COIL4620,PVC SPIRAL SUPPLY,,14.97,P
COIL4625,PVC SPIRAL SUPPLY,,17.42,P
COIL4630,PVC SPIRAL SUPPLY,,19.06,P
COIL4635,PVC SPIRAL SUPPLY,,20.15,P
COIL4640,PVC SPIRAL SUPPLY,,21.5,P
COIL4645,PVC SPIRAL SUPPLY,,23.6,P
COIL4650,PVC SPIRAL SUPPLY,,28.04,P
COIL4655,PVC SPIRAL SUPPLY,,31.58,P
COIL4660,PVC SPIRAL SUPPLY,,38.12,P
COIL4665,PVC SPIRAL SUPPLY,COIL4665,0,P
COIL500,PVC SPIRAL SUPPLY,,2.83,P
COIL500,Spiral Binding Co,COIL500,0,
COIL5000,AKILES PRODUCTS INC,EC06CR,2.82,
COIL5000,PVC SPIRAL SUPPLY,,2.88,
COIL5000,SOUTHWEST PLASTIC BINDING,,3.26,
COIL5000,Spiral Binding Co,,2.75,P
COIL5001,PVC SPIRAL SUPPLY,,0,P
COIL5005,AKILES PRODUCTS INC,EC07CR,3.25,
COIL5005,PVC SPIRAL SUPPLY,,2.96,
COIL5005,SOUTHWEST PLASTIC BINDING,,3.54,
COIL5005,Spiral Binding Co,,2.75,P
COIL501,PVC SPIRAL SUPPLY,,3.52,P
COIL501,SOUTHWEST PLASTIC BINDING,,0,
COIL501,Spiral Binding Co,,3,
COIL5010,AKILES PRODUCTS INC,EC08CR,3.53,
COIL5010,PVC SPIRAL SUPPLY,,3.57,
COIL5010,SOUTHWEST PLASTIC BINDING,,3.9,
COIL5010,Spiral Binding Co,,3,P
COIL5015,AKILES PRODUCTS INC,EC09CR,3.95,
COIL5015,PVC SPIRAL SUPPLY,,4.09,
COIL5015,SOUTHWEST PLASTIC BINDING,,4.44,
COIL5015,Spiral Binding Co,,3.2,P
COIL501-M,Spiral Binding Co,334108MARO,3,P
COIL502,PVC SPIRAL SUPPLY,,4.09,P
COIL502,SOUTHWEST PLASTIC BINDING,,0,
COIL502,Spiral Binding Co,COIL502,0,
COIL5020,AKILES PRODUCTS INC,EC10CR,5.14,
COIL5020,PVC SPIRAL SUPPLY,,4.96,
COIL5020,SOUTHWEST PLASTIC BINDING,,5.24,
COIL5020,Spiral Binding Co,,3.8,P
COIL5025,AKILES PRODUCTS INC,EC11CR,6.49,
COIL5025,PVC SPIRAL SUPPLY,,5.58,
COIL5025,SOUTHWEST PLASTIC BINDING,,5.67,
COIL5025,Spiral Binding Co,,5.17,P
COIL502-M,Spiral Binding Co,,0,P
COIL503,PVC SPIRAL SUPPLY,#113,5.87,P
COIL5030,AKILES PRODUCTS INC,EC12CR,7.02,
COIL5030,PVC SPIRAL SUPPLY,,5.99,
COIL5030,SOUTHWEST PLASTIC BINDING,,6.6,
COIL5030,Spiral Binding Co,,6.1,P
COIL5030,TAMERICA PRODUCTS INC.,,0,
COIL5035,AKILES PRODUCTS INC,EC13CR,7.41,
COIL5035,PVC SPIRAL SUPPLY,,6.53,
COIL5035,SOUTHWEST PLASTIC BINDING,,7.74,
COIL5035,Spiral Binding Co,,6.37,P
COIL5039,SOUTHWEST PLASTIC BINDING,,0,P
COIL503A,PVC SPIRAL SUPPLY,,5.9,P
COIL503A,SOUTHWEST PLASTIC BINDING,,0,
COIL503B,PVC SPIRAL SUPPLY,,6.44,P
COIL503B,SOUTHWEST PLASTIC BINDING,,0,
COIL503C,PVC SPIRAL SUPPLY,,9.78,P
COIL503C,SOUTHWEST PLASTIC BINDING,,0,
COIL503-M,Spiral Binding Co,,3.8,P
COIL504,PVC SPIRAL SUPPLY,,7.77,P
COIL504,SOUTHWEST PLASTIC BINDING,,0,
COIL5040,AKILES PRODUCTS INC,EC14CR,7.96,
COIL5040,PVC SPIRAL SUPPLY,,7.14,
COIL5040,SOUTHWEST PLASTIC BINDING,,8,
COIL5040,Spiral Binding Co,,6.59,P
COIL5045,AKILES PRODUCTS INC,EC15CR,8.47,
COIL5045,PVC SPIRAL SUPPLY,,7.84,
COIL5045,SOUTHWEST PLASTIC BINDING,,0,
COIL5045,Spiral Binding Co,,7.97,P
COIL5050,AKILES PRODUCTS INC,EC16CR,8.97,
COIL5050,PVC SPIRAL SUPPLY,,8.98,
COIL5050,SOUTHWEST PLASTIC BINDING,,10.02,
COIL5050,Spiral Binding Co,,9.04,P
COIL5055,AKILES PRODUCTS INC,EC18CR,11.91,
COIL5055,PVC SPIRAL SUPPLY,,9.93,
COIL5055,SOUTHWEST PLASTIC BINDING,,11.77,
COIL5055,Spiral Binding Co,,9.57,P
COIL506,PVC SPIRAL SUPPLY,,0,P
COIL5060,AKILES PRODUCTS INC,EC20CR,14.15,
COIL5060,PVC SPIRAL SUPPLY,,12.03,
COIL5060,SOUTHWEST PLASTIC BINDING,,12.95,
COIL5060,Spiral Binding Co,,10,P
COIL5065,AKILES PRODUCTS INC,EC22CR,15.66,
COIL5065,PVC SPIRAL SUPPLY,,14.81,
COIL5065,SOUTHWEST PLASTIC BINDING,,15,
COIL5065,Spiral Binding Co,,12.47,P
COIL507,PVC SPIRAL SUPPLY,,0,P
COIL5070,AKILES PRODUCTS INC,EC25CR,18.17,
COIL5070,PVC SPIRAL SUPPLY,,16.72,
COIL5070,SOUTHWEST PLASTIC BINDING,,18.34,
COIL5070,Spiral Binding Co,,17.3,P
COIL5075,AKILES PRODUCTS INC,EC28CR,20.66,
COIL5075,PVC SPIRAL SUPPLY,,19.34,
COIL5075,SOUTHWEST PLASTIC BINDING,,20.47,
COIL5075,Spiral Binding Co,,17.59,P
COIL508,PVC SPIRAL SUPPLY,,0,P
COIL5080,AKILES PRODUCTS INC,EC30CR,22.41,
COIL5080,PVC SPIRAL SUPPLY,,20.33,
COIL5080,SOUTHWEST PLASTIC BINDING,,22.26,
COIL5080,Spiral Binding Co,,18.79,P
COIL5085,AKILES PRODUCTS INC,EC32CR,28.04,
COIL5085,PVC SPIRAL SUPPLY,,23.17,
COIL5085,SOUTHWEST PLASTIC BINDING,,23.53,
COIL5085,Spiral Binding Co,,21.77,P
COIL5090,PVC SPIRAL SUPPLY,,0,P
COIL5090,Spiral Binding Co,,26.44,
COIL5095,PVC SPIRAL SUPPLY,,0,
COIL5095,Spiral Binding Co,,0,P
COIL5096,PVC SPIRAL SUPPLY,,0,P
COIL5098,PVC SPIRAL SUPPLY,,0,P
COIL5099,PVC SPIRAL SUPPLY,504CRL12,0,P
COIL5200,PVC SPIRAL SUPPLY,,7.89,P
COIL5200,Spiral Binding Co,344106CLEA,7.8,
COIL5205,PVC SPIRAL SUPPLY,,8.17,P
COIL5205,Spiral Binding Co,344107CLEA,8.18,
COIL5210,PVC SPIRAL SUPPLY,,9.8,P
COIL5210,Spiral Binding Co,344108CLEA,9.99,
COIL5215,PVC SPIRAL SUPPLY,,11.16,P
COIL5215,Spiral Binding Co,344109CLEA,10.15,
COIL5220,PVC SPIRAL SUPPLY,,13.62,P
COIL5220,Spiral Binding Co,344110CLEA,12.08,
COIL5225,PVC SPIRAL SUPPLY,,15.25,P
COIL5225,Spiral Binding Co,344111CLEA,15.52,
COIL5230,PVC SPIRAL SUPPLY,,16.34,P
COIL5230,Spiral Binding Co,344112CLEA,18.56,
COIL5235,PVC SPIRAL SUPPLY,,17.97,P
COIL5235,Spiral Binding Co,344113CLEA,19.98,
COIL5240,PVC SPIRAL SUPPLY,,19.6,P
COIL5240,Spiral Binding Co,344114CLEA,21.12,
COIL5245,PVC SPIRAL SUPPLY,,20.91,P
COIL5245,Spiral Binding Co,344115CLEA,24.96,
COIL5250,PVC SPIRAL SUPPLY,,24.51,P
COIL5250,Spiral Binding Co,344116CLEA,27.84,
COIL5255,PVC SPIRAL SUPPLY,,27.23,P
COIL5255,Spiral Binding Co,344118CLEA,31.19,
COIL5260,PVC SPIRAL SUPPLY,,32.67,P
COIL5260,Spiral Binding Co,344120CLEA,33.25,
COIL5265,PVC SPIRAL SUPPLY,,40.29,P
COIL5265,Spiral Binding Co,344122CLEA,41.52,
COIL5270,PVC SPIRAL SUPPLY,,45.74,P
COIL5270,Spiral Binding Co,344125CLEA,48.56,
COIL5275,PVC SPIRAL SUPPLY,,52.82,P
COIL5280,PVC SPIRAL SUPPLY,,60.26,P
COIL5285,PVC SPIRAL SUPPLY,,63.16,P
COIL5400,PVC SPIRAL SUPPLY,,2.96,P
COIL5400,Spiral Binding Co,,3.14,
COIL5405,PVC SPIRAL SUPPLY,,3.31,P
COIL5410,PVC SPIRAL SUPPLY,,3.92,P
COIL5410,Spiral Binding Co,,4.29,
COIL5415,PVC SPIRAL SUPPLY,,4.18,P
COIL5420,PVC SPIRAL SUPPLY,,5.49,P
COIL5420,Spiral Binding Co,COIL5420,0,
COIL5425,PVC SPIRAL SUPPLY,,6.36,P
COIL5430,PVC SPIRAL SUPPLY,,6.97,P
COIL5435,PVC SPIRAL SUPPLY,,7.32,P
COIL5440,PVC SPIRAL SUPPLY,,7.84,P
COIL5445,PVC SPIRAL SUPPLY,,8.66,P
COIL5450,PVC SPIRAL SUPPLY,,11.59,P
COIL5455,PVC SPIRAL SUPPLY,,11.59,P
COIL5460,PVC SPIRAL SUPPLY,,13.94,P
COIL5600,PVC SPIRAL SUPPLY,,8.17,P
COIL5605,PVC SPIRAL SUPPLY,,8.98,P
COIL5610,PVC SPIRAL SUPPLY,,10.61,P
COIL5615,PVC SPIRAL SUPPLY,,11.7,P
COIL5620,PVC SPIRAL SUPPLY,,14.97,P
COIL5625,PVC SPIRAL SUPPLY,,17.42,P
COIL5630,PVC SPIRAL SUPPLY,,19.06,P
COIL5635,PVC SPIRAL SUPPLY,,20.15,P
COIL5640,PVC SPIRAL SUPPLY,,21.5,P
COIL5645,PVC SPIRAL SUPPLY,,23.6,P
COIL5650,PVC SPIRAL SUPPLY,,28.04,P
COIL5655,PVC SPIRAL SUPPLY,,31.58,P
COIL5660,PVC SPIRAL SUPPLY,,38.12,P
COIL6000,AKILES PRODUCTS INC,EC06NV,2.82,
COIL6000,PVC SPIRAL SUPPLY,COIL6000,2.88,
COIL6000,SOUTHWEST PLASTIC BINDING,,3.26,
COIL6000,Spiral Binding Co,,2.75,P
COIL6005,AKILES PRODUCTS INC,EC07NV,3.25,
COIL6005,PVC SPIRAL SUPPLY,,2.96,
COIL6005,SOUTHWEST PLASTIC BINDING,,3.54,
COIL6005,Spiral Binding Co,,2.75,P
COIL6010,AKILES PRODUCTS INC,ED08NV,3.53,
COIL6010,PVC SPIRAL SUPPLY,,3.57,
COIL6010,SOUTHWEST PLASTIC BINDING,,3.9,
COIL6010,Spiral Binding Co,,3,P
COIL6015,AKILES PRODUCTS INC,EC09NV,3.95,
COIL6015,PVC SPIRAL SUPPLY,,4.09,
COIL6015,SOUTHWEST PLASTIC BINDING,,4.44,
COIL6015,Spiral Binding Co,,3.2,P
COIL6020,AKILES PRODUCTS INC,EC10NV,5.14,
COIL6020,GENERAL BINDING CORP,COIL6020,0,
COIL6020,PVC SPIRAL SUPPLY,,4.96,
COIL6020,SOUTHWEST PLASTIC BINDING,,5.24,
COIL6020,Spiral Binding Co,,3.8,P
COIL6025,AKILES PRODUCTS INC,EC11NV,6.49,
COIL6025,PVC SPIRAL SUPPLY,,5.58,
COIL6025,SOUTHWEST PLASTIC BINDING,,5.67,
COIL6025,Spiral Binding Co,,5.17,P
COIL6030,AKILES PRODUCTS INC,EC12NV,7.02,
COIL6030,PVC SPIRAL SUPPLY,,5.99,
COIL6030,SOUTHWEST PLASTIC BINDING,,6.6,
COIL6030,Spiral Binding Co,,6.1,P
COIL6035,AKILES PRODUCTS INC,EC13NV,7.41,
COIL6035,PVC SPIRAL SUPPLY,,6.53,
COIL6035,SOUTHWEST PLASTIC BINDING,,7.74,
COIL6035,Spiral Binding Co,,6.37,P
COIL6040,AKILES PRODUCTS INC,EC14NV,7.96,
COIL6040,PVC SPIRAL SUPPLY,,7.14,
COIL6040,SOUTHWEST PLASTIC BINDING,,8,
COIL6040,Spiral Binding Co,,6.59,P
COIL6045,AKILES PRODUCTS INC,EC15NV,8.47,
COIL6045,PVC SPIRAL SUPPLY,,7.84,
COIL6045,SOUTHWEST PLASTIC BINDING,,0,
COIL6045,Spiral Binding Co,,7.97,P
COIL6050,AKILES PRODUCTS INC,EC16NV,8.97,
COIL6050,PVC SPIRAL SUPPLY,,8.98,
COIL6050,SOUTHWEST PLASTIC BINDING,,10.02,
COIL6050,Spiral Binding Co,,9.04,P
COIL6055,AKILES PRODUCTS INC,EC18NV,11.91,
COIL6055,PVC SPIRAL SUPPLY,,9.93,
COIL6055,SOUTHWEST PLASTIC BINDING,,11.77,
COIL6055,Spiral Binding Co,,9.57,P
COIL6060,AKILES PRODUCTS INC,EC20NV,14.15,
COIL6060,PVC SPIRAL SUPPLY,,12.03,
COIL6060,SOUTHWEST PLASTIC BINDING,,12.95,
COIL6060,Spiral Binding Co,,10,P
COIL6065,AKILES PRODUCTS INC,EC22NV,15.66,
COIL6065,PVC SPIRAL SUPPLY,,14.81,
COIL6065,SOUTHWEST PLASTIC BINDING,,15,
COIL6065,Spiral Binding Co,,12.47,P
COIL6070,AKILES PRODUCTS INC,EC25NV,18.17,
COIL6070,PVC SPIRAL SUPPLY,,16.72,
COIL6070,SOUTHWEST PLASTIC BINDING,,18.34,
COIL6070,Spiral Binding Co,,17.3,P
COIL6075,AKILES PRODUCTS INC,EC28NV,20.66,
COIL6075,PVC SPIRAL SUPPLY,,19.34,
COIL6075,SOUTHWEST PLASTIC BINDING,,20.47,
COIL6075,Spiral Binding Co,,17.59,P
COIL6080,AKILES PRODUCTS INC,EC30NV,22.41,
COIL6080,PVC SPIRAL SUPPLY,,20.33,
COIL6080,SOUTHWEST PLASTIC BINDING,,22.26,
COIL6080,Spiral Binding Co,,18.79,P
COIL6085,AKILES PRODUCTS INC,EC32NV,28.04,
COIL6085,PVC SPIRAL SUPPLY,,23.17,
COIL6085,SOUTHWEST PLASTIC BINDING,,23.53,
COIL6085,Spiral Binding Co,,21.77,P
COIL6086,PVC SPIRAL SUPPLY,,0,P
COIL6090,PVC SPIRAL SUPPLY,,0,P
COIL6200,PVC SPIRAL SUPPLY,,7.89,P
COIL6200,Spiral Binding Co,344106NAVY,7.8,
COIL6205,PVC SPIRAL SUPPLY,,8.17,P
COIL6205,Spiral Binding Co,344107NAVY,0,
COIL6210,PVC SPIRAL SUPPLY,,9.8,P
COIL6210,Spiral Binding Co,344108NAVY,9.53,
COIL6215,PVC SPIRAL SUPPLY,,11.16,P
COIL6215,Spiral Binding Co,344109NAVY,10.15,
COIL6220,PVC SPIRAL SUPPLY,,13.62,P
COIL6220,Spiral Binding Co,344110NAVY,12.08,
COIL6225,PVC SPIRAL SUPPLY,,15.25,P
COIL6225,Spiral Binding Co,344111NAVY,15.52,
COIL6230,PVC SPIRAL SUPPLY,,16.34,P
COIL6230,Spiral Binding Co,344112NAVY,18.56,
COIL6235,PVC SPIRAL SUPPLY,,17.97,P
COIL6235,Spiral Binding Co,344113NAVY,0,
COIL6240,PVC SPIRAL SUPPLY,,19.6,P
COIL6240,Spiral Binding Co,344114NAVY,21.12,
COIL6245,PVC SPIRAL SUPPLY,,20.91,P
COIL6245,Spiral Binding Co,344115NAVY,23.96,
COIL6250,PVC SPIRAL SUPPLY,,24.51,P
COIL6250,Spiral Binding Co,344116NAVY,27.84,
COIL6255,PVC SPIRAL SUPPLY,,27.23,P
COIL6255,Spiral Binding Co,344118NAVY,31.19,
COIL6260,PVC SPIRAL SUPPLY,,32.67,P
COIL6260,Spiral Binding Co,344120NAVY,33.25,
COIL6265,PVC SPIRAL SUPPLY,,40.29,P
COIL6265,Spiral Binding Co,344122NAVY,0,
COIL6270,PVC SPIRAL SUPPLY,,45.74,P
COIL6270,Spiral Binding Co,344125NAVY,48.56,
COIL6275,PVC SPIRAL SUPPLY,,52.82,P
COIL6280,PVC SPIRAL SUPPLY,,60.26,P
COIL6285,PVC SPIRAL SUPPLY,,63.16,P
COIL6400,PVC SPIRAL SUPPLY,,2.96,P
COIL6400,SOUTHWEST PLASTIC BINDING,,3.64,
COIL6405,PVC SPIRAL SUPPLY,,3.31,P
COIL6410,PVC SPIRAL SUPPLY,,3.92,P
COIL6415,PVC SPIRAL SUPPLY,,4.18,P
COIL6420,PVC SPIRAL SUPPLY,,5.49,P
COIL6425,PVC SPIRAL SUPPLY,,6.36,P
COIL6430,PVC SPIRAL SUPPLY,,6.97,P
COIL6435,PVC SPIRAL SUPPLY,,7.32,P
COIL6440,PVC SPIRAL SUPPLY,,7.84,P
COIL6445,PVC SPIRAL SUPPLY,,8.66,P
COIL6450,PVC SPIRAL SUPPLY,,10.28,P
COIL6455,PVC SPIRAL SUPPLY,,11.59,P
COIL6460,PVC SPIRAL SUPPLY,,13.94,P
COIL6600,PVC SPIRAL SUPPLY,,8.17,P
COIL6605,PVC SPIRAL SUPPLY,,8.98,P
COIL6610,PVC SPIRAL SUPPLY,,10.61,P
COIL6610,Spiral Binding Co,,0,
COIL6615,PVC SPIRAL SUPPLY,,11.7,P
COIL6620,PVC SPIRAL SUPPLY,,14.97,P
COIL6625,PVC SPIRAL SUPPLY,,17.42,P
COIL6630,PVC SPIRAL SUPPLY,,19.06,P
COIL6635,PVC SPIRAL SUPPLY,,20.15,P
COIL6640,PVC SPIRAL SUPPLY,,21.5,P
COIL6645,PVC SPIRAL SUPPLY,,23.6,P
COIL6650,PVC SPIRAL SUPPLY,,28.04,P
COIL6655,PVC SPIRAL SUPPLY,,31.58,P
COIL6660,PVC SPIRAL SUPPLY,,38.12,P
COIL7000,PVC SPIRAL SUPPLY,,2.88,
COIL7000,SOUTHWEST PLASTIC BINDING,,3.26,
COIL7000,Spiral Binding Co,,2.75,P
COIL7005,PVC SPIRAL SUPPLY,,2.96,
COIL7005,SOUTHWEST PLASTIC BINDING,,3.54,
COIL7005,Spiral Binding Co,,2.75,P
COIL7010,PVC SPIRAL SUPPLY,116,3.57,
COIL7010,SOUTHWEST PLASTIC BINDING,,3.9,
COIL7010,Spiral Binding Co,,3,P
